time,temp_air,wind_speed,relative_humidity,dewpoint,ghi,dni,dhi
1990-11-05 04:30:00+05:30,-1.74,0.62,40.55,-13.422680566870826,0.0,0.0,0.0
1990-11-05 05:30:00+05:30,-2.37,0.69,43.85,-13.03037157488732,0.0,0.0,0.0
1990-11-05 06:30:00+05:30,-2.63,0.69,45.75,-12.743541988411433,0.0,0.0,0.0
1990-11-05 07:30:00+05:30,-3.03,0.69,49.65,-12.095868977895371,217.85,1158.24,52.0
1990-11-05 08:30:00+05:30,-0.59,0.48,40.85,-12.289899448645222,414.2,1051.57,72.6
1990-11-05 09:30:00+05:30,2.04,0.21,36.7,-11.261026022311677,588.8,1079.39,77.1
1990-11-05 10:30:00+05:30,4.32,0.41,30.25,-11.665345272795733,695.65,1057.32,81.7
1990-11-05 11:30:00+05:30,5.77,0.48,29.45,-10.735491791072151,733.75,1019.93,83.65
1990-11-05 12:30:00+05:30,6.91,0.76,26.25,-11.19537584574135,701.2,967.23,81.8
1990-11-05 13:30:00+05:30,7.88,1.03,23.4,-11.805499723894242,600.3,888.06,76.85
1990-11-05 14:30:00+05:30,8.49,1.31,22.55,-11.750832912077225,440.3,762.09,68.4
1990-11-05 15:30:00+05:30,8.85,1.72,20.0,-12.94031295042518,225.3,471.41,63.6
1990-11-05 16:30:00+05:30,8.66,1.59,19.85,-13.191827416138489,46.95,172.2,18.65
1990-11-05 17:30:00+05:30,8.04,0.69,21.5,-12.723771697175382,0.0,0.0,0.0
1990-11-05 18:30:00+05:30,7.24,0.55,22.3,-12.946193013261837,0.0,0.0,0.0
1990-11-05 19:30:00+05:30,6.32,0.41,25.0,-12.311457967210318,0.0,0.0,0.0
1990-11-05 20:30:00+05:30,5.39,0.34,28.1,-11.655157391459845,0.0,0.0,0.0
1990-11-05 21:30:00+05:30,4.32,0.41,31.55,-11.137942185542414,0.0,0.0,0.0
1990-11-05 22:30:00+05:30,3.34,0.55,32.75,-11.533116652064118,0.0,0.0,0.0
1990-11-05 23:30:00+05:30,2.34,0.62,35.35,-11.463176277708287,0.0,0.0,0.0
1990-11-06 00:30:00+05:30,1.46,0.62,38.1,-11.311200829696856,0.0,0.0,0.0
1990-11-06 01:30:00+05:30,0.77,0.62,41.3,-10.920474276477595,0.0,0.0,0.0
1990-11-06 02:30:00+05:30,0.05,0.62,44.6,-10.607092965919591,0.0,0.0,0.0
1990-11-06 03:30:00+05:30,-0.7,0.69,46.35,-10.809020300241286,0.0,0.0,0.0
1990-11-06 04:30:00+05:30,-1.39,0.69,50.1,-10.4638238203903,0.0,0.0,0.0
1990-11-06 05:30:00+05:30,-2.17,0.69,54.3,-10.171114117941315,0.0,0.0,0.0
1990-11-06 06:30:00+05:30,-3.24,0.76,56.35,-10.705030084783212,0.0,0.0,0.0
1990-11-06 07:30:00+05:30,-3.9,0.76,60.95,-10.336219726473212,213.4,1107.61,58.7
1990-11-06 08:30:00+05:30,-0.94,0.69,48.15,-10.549355607315592,417.1,1069.65,73.65
1990-11-06 09:30:00+05:30,2.55,0.55,40.05,-9.699150670088136,584.35,1080.04,76.6
1990-11-06 10:30:00+05:30,4.77,0.41,34.45,-9.62866831393785,690.1,1054.67,81.95
1990-11-06 11:30:00+05:30,6.13,0.62,33.35,-8.838988907205403,728.3,1017.16,84.1
1990-11-06 12:30:00+05:30,7.08,0.83,30.95,-8.959722621424065,694.45,954.7,86.9
1990-11-06 13:30:00+05:30,8.12,1.45,25.4,-10.570925954571816,587.75,855.34,86.9
1990-11-06 14:30:00+05:30,8.96,1.86,19.15,-13.384842321877208,403.0,609.29,107.9
1990-11-06 15:30:00+05:30,9.17,1.86,16.85,-14.77849441555462,192.1,316.69,84.55
1990-11-06 16:30:00+05:30,8.64,1.31,17.45,-14.787696170666605,45.45,169.01,18.2
1990-11-06 17:30:00+05:30,7.9,0.76,18.9,-14.42612812459842,0.0,0.0,0.0
1990-11-06 18:30:00+05:30,7.11,0.55,20.35,-14.181175951891827,0.0,0.0,0.0
1990-11-06 19:30:00+05:30,6.26,0.34,22.0,-13.940978410051745,0.0,0.0,0.0
1990-11-06 20:30:00+05:30,5.38,0.28,24.75,-13.24055343513769,0.0,0.0,0.0
1990-11-06 21:30:00+05:30,4.54,0.28,27.8,-12.52603759648225,0.0,0.0,0.0
1990-11-06 22:30:00+05:30,2.88,0.41,31.25,-12.522763319128074,0.0,0.0,0.0
1990-11-06 23:30:00+05:30,1.12,0.55,37.95,-11.665984722057864,0.0,0.0,0.0
1990-11-07 00:30:00+05:30,0.99,0.48,36.4,-12.302527315091053,0.0,0.0,0.0
1990-11-07 01:30:00+05:30,-0.51,0.69,42.6,-11.694170775418373,0.0,0.0,0.0
1990-11-07 02:30:00+05:30,-1.42,0.76,48.05,-11.0182024594826,0.0,0.0,0.0
1990-11-07 03:30:00+05:30,-2.34,0.83,52.05,-10.864141674569336,0.0,0.0,0.0
1990-11-07 04:30:00+05:30,-3.14,0.9,56.35,-10.611158428459468,0.0,0.0,0.0
1990-11-07 05:30:00+05:30,-4.15,0.9,63.55,-10.044414479471346,0.0,0.0,0.0
1990-11-07 06:30:00+05:30,-4.82,0.97,66.15,-10.174991407908767,0.0,0.0,0.0
1990-11-07 07:30:00+05:30,-5.44,0.97,71.65,-9.756528374050419,186.85,928.38,60.45
1990-11-07 08:30:00+05:30,-3.92,1.03,63.55,-9.825626062176436,402.85,1029.68,76.1
1990-11-07 09:30:00+05:30,-0.33,0.97,48.45,-9.908027074762247,572.55,1052.56,81.85
1990-11-07 10:30:00+05:30,2.28,0.76,41.7,-9.429357168306014,680.1,1037.11,86.25
1990-11-07 11:30:00+05:30,4.03,0.83,37.25,-9.292180976653897,713.65,985.07,93.75
1990-11-07 12:30:00+05:30,5.16,1.45,34.45,-9.282690356279817,657.25,864.23,110.7
1990-11-07 13:30:00+05:30,6.2,1.66,25.95,-11.949878406403819,551.1,747.67,116.15
1990-11-07 14:30:00+05:30,6.74,1.72,20.35,-14.490929657546788,380.45,569.75,106.55
1990-11-07 15:30:00+05:30,6.89,1.59,17.1,-16.47131315857112,188.15,351.35,70.0
1990-11-07 16:30:00+05:30,6.58,1.38,17.0,-16.79626845716696,36.45,95.44,21.35
1990-11-07 17:30:00+05:30,5.8,0.83,19.25,-15.949647426034916,0.0,0.0,0.0
1990-11-07 18:30:00+05:30,4.97,0.48,30.4,-11.034533687377161,0.0,0.0,0.0
1990-11-07 19:30:00+05:30,4.48,0.28,25.55,-13.62046997110778,0.0,0.0,0.0
1990-11-07 20:30:00+05:30,3.81,0.21,24.45,-14.733308906557841,0.0,0.0,0.0
1990-11-07 21:30:00+05:30,3.12,0.28,27.55,-13.86844762349114,0.0,0.0,0.0
1990-11-07 22:30:00+05:30,1.77,0.48,31.0,-13.597210044493764,0.0,0.0,0.0
1990-11-07 23:30:00+05:30,0.1,0.62,37.7,-12.664158275660295,0.0,0.0,0.0
1990-11-08 00:30:00+05:30,0.36,0.48,34.75,-13.438559062558582,0.0,0.0,0.0
1990-11-08 01:30:00+05:30,-1.03,0.62,40.7,-12.734096116387198,0.0,0.0,0.0
1990-11-08 02:30:00+05:30,-2.41,0.69,47.75,-12.00940124069715,0.0,0.0,0.0
1990-11-08 03:30:00+05:30,-3.56,0.76,53.9,-11.563163682976048,0.0,0.0,0.0
1990-11-08 04:30:00+05:30,-4.27,0.76,58.5,-11.202860940949408,0.0,0.0,0.0
1990-11-08 05:30:00+05:30,-5.03,0.83,63.35,-10.921293383056268,0.0,0.0,0.0
1990-11-08 06:30:00+05:30,-5.47,0.83,68.75,-10.30938425959366,0.0,0.0,0.0
1990-11-08 07:30:00+05:30,-5.61,0.76,68.75,-10.44374214722094,193.5,1017.46,58.55
1990-11-08 08:30:00+05:30,-3.43,0.62,58.6,-10.389404738263357,330.1,761.84,91.2
1990-11-08 09:30:00+05:30,-0.81,0.21,48.3,-10.39014900592792,547.35,937.08,114.15
1990-11-08 10:30:00+05:30,1.91,0.69,39.9,-10.32447617683061,643.6,881.72,142.25
1990-11-08 11:30:00+05:30,3.57,1.03,32.75,-11.330050094488692,666.95,839.36,142.1
1990-11-08 12:30:00+05:30,4.54,1.52,32.9,-10.416139447553537,595.75,658.24,182.05
1990-11-08 13:30:00+05:30,5.23,1.45,30.55,-10.744985187514255,488.75,600.1,141.9
1990-11-08 14:30:00+05:30,5.56,1.59,30.55,-10.456098616813838,334.95,516.44,88.5
1990-11-08 15:30:00+05:30,5.43,1.45,29.3,-11.096109632075013,191.2,325.49,82.8
1990-11-08 16:30:00+05:30,4.95,1.31,29.15,-11.578707193890123,34.05,95.63,19.2
1990-11-08 17:30:00+05:30,3.51,0.97,35.6,-10.332228866471173,0.0,0.0,0.0
1990-11-08 18:30:00+05:30,2.58,1.03,40.05,-9.67206786471801,0.0,0.0,0.0
1990-11-08 19:30:00+05:30,1.9,0.76,43.3,-9.294418332271047,0.0,0.0,0.0
1990-11-08 20:30:00+05:30,1.16,0.41,46.75,-8.99155200792166,0.0,0.0,0.0
1990-11-08 21:30:00+05:30,0.43,0.28,48.6,-9.167405112627272,0.0,0.0,0.0
1990-11-08 22:30:00+05:30,-0.21,0.34,50.5,-9.269474524572171,0.0,0.0,0.0
1990-11-08 23:30:00+05:30,-0.94,0.41,54.55,-8.962861842133643,0.0,0.0,0.0
1990-11-09 00:30:00+05:30,-1.49,0.34,61.55,-7.928350965646765,0.0,0.0,0.0
1990-11-09 01:30:00+05:30,-2.11,0.34,64.0,-8.013206641508733,0.0,0.0,0.0
1990-11-09 02:30:00+05:30,-2.73,0.28,66.6,-8.090870347255775,0.0,0.0,0.0
1990-11-09 03:30:00+05:30,-3.45,0.34,75.05,-7.237806517294108,0.0,0.0,0.0
1990-11-09 04:30:00+05:30,-4.26,0.41,78.05,-7.515647996165595,0.0,0.0,0.0
1990-11-09 05:30:00+05:30,-4.88,0.34,78.0,-8.127144420915325,0.0,0.0,0.0
1990-11-09 06:30:00+05:30,-5.23,0.34,77.9,-8.4841637805153,0.0,0.0,0.0
1990-11-09 07:30:00+05:30,-5.19,0.34,74.8,-8.966149581074855,157.25,721.41,64.1
1990-11-09 08:30:00+05:30,-3.99,0.21,69.05,-8.833448007590938,349.65,767.15,111.95
1990-11-09 09:30:00+05:30,-2.15,0.76,58.95,-9.10674150199531,476.9,812.51,104.45
1990-11-09 10:30:00+05:30,-0.42,1.17,50.35,-9.502014237514386,621.2,896.06,115.25
1990-11-09 11:30:00+05:30,0.81,1.31,41.3,-10.8842173282499,656.8,815.26,150.25
1990-11-09 12:30:00+05:30,1.57,1.45,38.1,-11.212390934385182,616.05,721.54,165.35
1990-11-09 13:30:00+05:30,2.63,1.52,28.6,-13.835110251781337,530.75,689.54,134.75
1990-11-09 14:30:00+05:30,3.34,1.45,24.35,-15.185143663379094,340.4,433.87,134.85
1990-11-09 15:30:00+05:30,3.44,1.17,22.3,-16.16205442723542,131.85,118.68,92.7
1990-11-09 16:30:00+05:30,3.14,1.17,23.15,-15.966579970808807,31.25,62.32,21.75
1990-11-09 17:30:00+05:30,2.49,0.9,26.25,-15.00329789214886,0.0,0.0,0.0
1990-11-09 18:30:00+05:30,1.51,0.76,41.45,-10.203910058497742,0.0,0.0,0.0
1990-11-09 19:30:00+05:30,0.93,0.48,33.45,-13.402047327203219,0.0,0.0,0.0
1990-11-09 20:30:00+05:30,0.16,0.41,37.7,-12.610291311239088,0.0,0.0,0.0
1990-11-09 21:30:00+05:30,-0.67,0.41,39.15,-12.88953323648823,0.0,0.0,0.0
1990-11-09 22:30:00+05:30,-1.52,0.48,44.15,-12.169238189355092,0.0,0.0,0.0
1990-11-09 23:30:00+05:30,-2.49,0.55,47.75,-12.083148723768472,0.0,0.0,0.0
1990-11-10 00:30:00+05:30,-3.58,0.69,51.65,-12.114250704840718,0.0,0.0,0.0
1990-11-10 01:30:00+05:30,-4.39,0.69,58.35,-11.348196846309776,0.0,0.0,0.0
1990-11-10 02:30:00+05:30,-5.39,0.76,63.25,-11.283533993531835,0.0,0.0,0.0
1990-11-10 03:30:00+05:30,-6.25,0.83,65.8,-11.608023795959745,0.0,0.0,0.0
1990-11-10 04:30:00+05:30,-7.16,0.9,68.55,-11.967834898095415,0.0,0.0,0.0
1990-11-10 05:30:00+05:30,-7.71,0.9,71.4,-11.988802189196168,0.0,0.0,0.0
1990-11-10 06:30:00+05:30,-8.19,0.97,77.55,-11.420673008260874,0.0,0.0,0.0
1990-11-10 07:30:00+05:30,-8.98,1.03,80.7,-11.692395348798303,180.1,917.08,64.9
1990-11-10 08:30:00+05:30,-7.02,1.03,71.5,-11.306136832021046,368.65,894.58,94.8
1990-11-10 09:30:00+05:30,-3.26,0.97,54.0,-11.259626214033108,524.9,829.0,148.1
1990-11-10 10:30:00+05:30,-0.42,0.62,44.45,-11.079187480305505,664.25,1004.99,100.75
1990-11-10 11:30:00+05:30,1.41,0.41,36.55,-11.87573426345762,711.7,1006.2,90.45
1990-11-10 12:30:00+05:30,2.82,0.48,31.25,-12.575485803400134,672.55,952.77,81.05
1990-11-10 13:30:00+05:30,3.95,0.97,25.55,-14.075883737578405,576.2,854.43,88.6
1990-11-10 14:30:00+05:30,4.76,1.24,22.6,-14.881685239317413,337.75,542.75,82.45
1990-11-10 15:30:00+05:30,4.99,1.03,20.7,-15.751431377839596,196.55,368.74,76.05
1990-11-10 16:30:00+05:30,4.98,1.03,19.0,-16.789232412943765,28.95,57.79,20.3
1990-11-10 17:30:00+05:30,4.52,0.55,19.7,-16.740111720154992,0.0,0.0,0.0
1990-11-10 18:30:00+05:30,3.62,0.55,31.4,-11.812860117659941,0.0,0.0,0.0
1990-11-10 19:30:00+05:30,2.99,0.48,25.25,-15.044661715143455,0.0,0.0,0.0
1990-11-10 20:30:00+05:30,2.3,0.41,24.05,-16.224040096565417,0.0,0.0,0.0
1990-11-10 21:30:00+05:30,1.51,0.41,27.1,-15.464010760647962,0.0,0.0,0.0
1990-11-10 22:30:00+05:30,0.81,0.41,29.4,-15.085796875907237,0.0,0.0,0.0
1990-11-10 23:30:00+05:30,0.1,0.41,33.15,-14.24778873738998,0.0,0.0,0.0
1990-11-11 00:30:00+05:30,-0.62,0.41,34.45,-14.416745271344366,0.0,0.0,0.0
1990-11-11 01:30:00+05:30,-1.16,0.48,37.4,-13.893726403553114,0.0,0.0,0.0
1990-11-11 02:30:00+05:30,-1.79,0.48,38.9,-13.978263877432076,0.0,0.0,0.0
1990-11-11 03:30:00+05:30,-2.43,0.48,43.85,-13.085176241091425,0.0,0.0,0.0
1990-11-11 04:30:00+05:30,-3.46,0.55,47.45,-13.055392237677545,0.0,0.0,0.0
1990-11-11 05:30:00+05:30,-4.71,0.62,53.65,-12.695418478535338,0.0,0.0,0.0
1990-11-11 06:30:00+05:30,-5.24,0.69,58.2,-12.181503228979475,0.0,0.0,0.0
1990-11-11 07:30:00+05:30,-5.39,0.76,60.6,-11.819303812985996,160.65,645.27,81.85
1990-11-11 08:30:00+05:30,-3.57,0.69,51.65,-12.104950578654375,317.8,662.84,117.35
1990-11-11 09:30:00+05:30,-0.59,0.48,40.85,-12.289899448645222,496.35,784.94,142.6
1990-11-11 10:30:00+05:30,1.44,0.28,36.55,-11.848905787127938,614.9,919.64,102.85
1990-11-11 11:30:00+05:30,2.67,0.62,33.9,-11.694104358943866,689.3,942.95,110.75
1990-11-11 12:30:00+05:30,4.04,1.38,26.65,-13.48081127219372,634.85,797.24,142.9
1990-11-11 13:30:00+05:30,4.85,1.72,23.6,-14.277304928911335,469.4,573.17,144.35
1990-11-11 14:30:00+05:30,5.21,1.79,22.6,-14.500229481893287,242.75,217.63,141.1
1990-11-11 15:30:00+05:30,5.22,1.59,19.95,-16.00354112181098,163.95,184.68,104.15
1990-11-11 16:30:00+05:30,5.05,1.45,19.85,-16.2061510736293,30.05,60.19,21.2
1990-11-11 17:30:00+05:30,4.26,1.03,21.5,-15.90857251195452,0.0,0.0,0.0
1990-11-11 18:30:00+05:30,2.68,0.97,40.05,-9.58179422862156,0.0,0.0,0.0
1990-11-11 19:30:00+05:30,2.4,0.83,31.15,-12.98422177165135,0.0,0.0,0.0
1990-11-11 20:30:00+05:30,1.55,0.76,33.6,-12.797416815934527,0.0,0.0,0.0
1990-11-11 21:30:00+05:30,0.73,0.62,36.4,-12.53499616026456,0.0,0.0,0.0
1990-11-11 22:30:00+05:30,-0.08,0.55,41.0,-11.782184456780847,0.0,0.0,0.0
1990-11-11 23:30:00+05:30,-0.86,0.55,46.2,-10.99673702588145,0.0,0.0,0.0
1990-11-12 00:30:00+05:30,-1.86,0.55,49.95,-10.936973696377896,0.0,0.0,0.0
1990-11-12 01:30:00+05:30,-2.61,0.62,51.95,-11.139534042152455,0.0,0.0,0.0
1990-11-12 02:30:00+05:30,-2.99,0.62,56.35,-10.470355510596702,0.0,0.0,0.0
1990-11-12 03:30:00+05:30,-3.64,0.69,58.6,-10.587392101815043,0.0,0.0,0.0
1990-11-12 04:30:00+05:30,-4.99,0.62,66.05,-10.35657488609647,0.0,0.0,0.0
1990-11-12 05:30:00+05:30,-5.67,0.69,68.75,-10.501325085881994,0.0,0.0,0.0
1990-11-12 06:30:00+05:30,-5.95,0.69,71.55,-10.265870578029096,0.0,0.0,0.0
1990-11-12 07:30:00+05:30,-6.38,0.62,71.55,-10.68037690634151,185.4,1075.17,57.85
1990-11-12 08:30:00+05:30,-4.09,0.48,63.55,-9.987338238684117,374.4,950.73,90.4
1990-11-12 09:30:00+05:30,-1.11,0.34,48.15,-10.706136907048133,539.55,958.72,111.15
1990-11-12 10:30:00+05:30,0.99,0.62,39.6,-11.249813730966384,662.65,1025.27,95.75
1990-11-12 11:30:00+05:30,2.45,0.76,31.15,-12.940291994990588,669.6,838.9,158.1
1990-11-12 12:30:00+05:30,3.53,0.9,23.3,-15.556742199241663,618.65,714.41,180.45
1990-11-12 13:30:00+05:30,4.27,1.1,18.85,-17.474497534389855,518.9,676.69,137.5
1990-11-12 14:30:00+05:30,5.08,2.14,15.2,-19.34521329660172,374.6,586.81,102.4
1990-11-12 15:30:00+05:30,5.16,2.21,13.3,-20.831185876338466,197.25,395.93,70.2
1990-11-12 16:30:00+05:30,4.71,1.79,12.05,-22.32097763405716,34.85,135.68,15.25
1990-11-12 17:30:00+05:30,4.02,1.17,12.6,-22.36224640594578,0.0,0.0,0.0
1990-11-12 18:30:00+05:30,2.88,1.03,18.6,-18.788415427821967,0.0,0.0,0.0
1990-11-12 19:30:00+05:30,2.8,0.9,12.4,-23.516467678386654,0.0,0.0,0.0
1990-11-12 20:30:00+05:30,2.42,0.69,12.3,-23.91040742032787,0.0,0.0,0.0
1990-11-12 21:30:00+05:30,1.79,0.34,13.35,-23.494141154945016,0.0,0.0,0.0
1990-11-12 22:30:00+05:30,1.0,0.07,14.4,-23.278770246194675,0.0,0.0,0.0
1990-11-12 23:30:00+05:30,0.02,0.14,16.3,-22.67681874827408,0.0,0.0,0.0
1990-11-13 00:30:00+05:30,-0.88,0.28,18.45,-22.011867516309046,0.0,0.0,0.0
1990-11-13 01:30:00+05:30,-1.78,0.34,20.05,-21.815191926675126,0.0,0.0,0.0
1990-11-13 02:30:00+05:30,-2.81,0.41,22.7,-21.26439358378168,0.0,0.0,0.0
1990-11-13 03:30:00+05:30,-3.91,0.48,26.75,-20.315924342265852,0.0,0.0,0.0
1990-11-13 04:30:00+05:30,-4.78,0.55,29.1,-20.0974442298349,0.0,0.0,0.0
1990-11-13 05:30:00+05:30,-5.36,0.55,31.7,-19.611818398953414,0.0,0.0,0.0
1990-11-13 06:30:00+05:30,-5.72,0.62,33.0,-19.461642964846757,0.0,0.0,0.0
1990-11-13 07:30:00+05:30,-6.43,0.62,35.9,-19.109585088707085,175.3,970.84,63.5
1990-11-13 08:30:00+05:30,-3.93,0.55,30.6,-18.76431912811165,333.6,651.77,141.3
1990-11-13 09:30:00+05:30,-1.29,0.21,26.4,-18.200328697341263,468.45,589.44,207.3
1990-11-13 10:30:00+05:30,1.01,0.62,24.7,-17.00925800742757,531.65,483.43,266.2
1990-11-13 11:30:00+05:30,2.25,1.1,24.05,-16.26677771379408,574.1,542.13,245.6
1990-11-13 12:30:00+05:30,3.27,2.0,21.35,-16.82772188555755,530.1,471.51,242.6
1990-11-13 13:30:00+05:30,3.74,2.07,20.6,-16.85950233101474,400.6,326.49,217.7
1990-11-13 14:30:00+05:30,3.92,2.0,20.6,-16.70829873920992,236.1,140.54,171.35
1990-11-13 15:30:00+05:30,3.85,1.79,19.7,-17.30013977167234,126.65,63.19,106.55
1990-11-13 16:30:00+05:30,3.45,1.45,20.45,-17.190262770101764,23.1,45.43,16.65
1990-11-13 17:30:00+05:30,2.9,0.83,23.15,-16.17079838132646,0.0,0.0,0.0
1990-11-13 18:30:00+05:30,2.11,0.69,41.55,-9.629396743028302,0.0,0.0,0.0
1990-11-13 19:30:00+05:30,1.54,0.76,33.6,-12.80627842613023,0.0,0.0,0.0
1990-11-13 20:30:00+05:30,1.25,0.69,32.2,-13.587909133320624,0.0,0.0,0.0
1990-11-13 21:30:00+05:30,0.71,0.62,34.9,-13.073931905351305,0.0,0.0,0.0
1990-11-13 22:30:00+05:30,0.07,0.62,39.3,-12.174745845832947,0.0,0.0,0.0
1990-11-13 23:30:00+05:30,-0.66,0.69,40.85,-12.353309489782825,0.0,0.0,0.0
1990-11-14 00:30:00+05:30,-1.64,0.69,42.35,-12.795520407925787,0.0,0.0,0.0
1990-11-14 01:30:00+05:30,-2.32,0.69,45.9,-12.418420728284387,0.0,0.0,0.0
1990-11-14 02:30:00+05:30,-3.05,0.76,49.65,-12.114387141181899,0.0,0.0,0.0
1990-11-14 03:30:00+05:30,-3.81,0.76,51.65,-12.328161242883304,0.0,0.0,0.0
1990-11-14 04:30:00+05:30,-4.59,0.83,55.95,-12.06135302278825,0.0,0.0,0.0
1990-11-14 05:30:00+05:30,-5.34,0.9,58.2,-12.275753397846687,0.0,0.0,0.0
1990-11-14 06:30:00+05:30,-5.98,0.9,63.1,-11.874320922669309,0.0,0.0,0.0
1990-11-14 07:30:00+05:30,-6.32,0.9,63.1,-12.197640510362776,179.55,1183.56,47.35
1990-11-14 08:30:00+05:30,-4.1,0.83,53.75,-12.102448488622109,375.05,1014.97,79.3
1990-11-14 09:30:00+05:30,-1.33,0.76,40.7,-13.005805964862132,525.95,899.08,131.0
1990-11-14 10:30:00+05:30,1.7,0.34,27.25,-15.23257430266579,638.0,940.58,125.1
1990-11-14 11:30:00+05:30,3.26,1.79,16.4,-19.945704555584943,564.25,530.53,244.75
1990-11-14 12:30:00+05:30,4.33,2.34,15.1,-20.03175615333322,528.35,479.49,237.7
1990-11-14 13:30:00+05:30,4.89,2.9,13.3,-21.047639545902403,357.8,256.98,214.7
1990-11-14 14:30:00+05:30,4.55,2.55,13.8,-20.895655497399783,269.65,263.29,149.15
1990-11-14 15:30:00+05:30,4.32,2.34,14.45,-20.549868707312257,149.55,185.51,91.05
1990-11-14 16:30:00+05:30,3.68,1.59,15.65,-20.145759730725583,26.5,78.44,15.55
1990-11-14 17:30:00+05:30,2.99,1.03,17.0,-19.749533951306493,0.0,0.0,0.0
1990-11-14 18:30:00+05:30,1.95,0.97,28.45,-14.4913367341163,0.0,0.0,0.0
1990-11-14 19:30:00+05:30,1.99,0.9,20.05,-18.6492597992802,0.0,0.0,0.0
1990-11-14 20:30:00+05:30,1.52,0.76,19.95,-19.1020940619152,0.0,0.0,0.0
1990-11-14 21:30:00+05:30,1.03,0.55,21.65,-18.55445326786223,0.0,0.0,0.0
1990-11-14 22:30:00+05:30,0.6,0.34,23.5,-17.951999564070228,0.0,0.0,0.0
1990-11-14 23:30:00+05:30,0.23,0.28,24.6,-17.726642185521055,0.0,0.0,0.0
1990-11-15 00:30:00+05:30,-0.26,0.48,25.55,-17.698485492843798,0.0,0.0,0.0
1990-11-15 01:30:00+05:30,-0.63,0.48,26.55,-17.562244281425457,0.0,0.0,0.0
1990-11-15 02:30:00+05:30,-1.03,0.41,27.6,-17.448204815052943,0.0,0.0,0.0
1990-11-15 03:30:00+05:30,-1.61,0.41,27.45,-18.01676495715865,0.0,0.0,0.0
1990-11-15 04:30:00+05:30,-2.19,0.34,28.55,-18.057085328991032,0.0,0.0,0.0
1990-11-15 05:30:00+05:30,-2.83,0.34,29.7,-18.15006321570979,0.0,0.0,0.0
1990-11-15 06:30:00+05:30,-3.34,0.48,32.3,-17.605248176793026,0.0,0.0,0.0
1990-11-15 07:30:00+05:30,-3.84,0.48,33.6,-17.579991475676152,144.1,597.68,79.4
1990-11-15 08:30:00+05:30,-2.7,0.28,31.05,-17.5091686494962,311.75,559.15,150.85
1990-11-15 09:30:00+05:30,-1.83,1.24,28.7,-17.68081976233501,414.15,550.23,174.5
1990-11-15 10:30:00+05:30,-0.39,1.45,26.55,-17.354605203650994,525.8,532.26,237.55
1990-11-15 11:30:00+05:30,0.71,1.93,21.65,-18.82520324998509,564.5,495.03,268.2
1990-11-15 12:30:00+05:30,1.58,1.86,20.85,-18.533437665603167,511.6,431.01,251.85
1990-11-15 13:30:00+05:30,2.14,1.93,20.95,-18.00521444191175,352.25,215.68,232.85
1990-11-15 14:30:00+05:30,2.16,1.93,21.9,-17.462428069835195,246.8,173.08,168.1
1990-11-15 15:30:00+05:30,2.06,2.0,21.9,-17.54707080947168,123.3,100.25,91.95
1990-11-15 16:30:00+05:30,1.59,1.72,23.8,-16.95587711300605,20.65,29.86,16.55
1990-11-15 17:30:00+05:30,1.05,1.03,25.8,-16.4535733118689,0.0,0.0,0.0
1990-11-15 18:30:00+05:30,0.36,0.62,41.15,-11.337781348428443,0.0,0.0,0.0
1990-11-15 19:30:00+05:30,0.29,0.28,28.05,-16.107202075045176,0.0,0.0,0.0
1990-11-15 20:30:00+05:30,0.0,0.28,30.4,-15.389606141835488,0.0,0.0,0.0
1990-11-15 21:30:00+05:30,-0.34,0.48,33.0,-14.692703787450737,0.0,0.0,0.0
1990-11-15 22:30:00+05:30,-0.7,0.62,34.45,-14.487902552024371,0.0,0.0,0.0
1990-11-15 23:30:00+05:30,-0.96,0.69,37.4,-13.71423124420564,0.0,0.0,0.0
1990-11-16 00:30:00+05:30,-1.56,0.41,32.7,-15.883176516280644,0.0,0.0,0.0
1990-11-16 01:30:00+05:30,-1.88,0.34,34.0,-15.69664556198593,0.0,0.0,0.0
1990-11-16 02:30:00+05:30,-2.37,0.14,35.4,-15.645806909483984,0.0,0.0,0.0
1990-11-16 03:30:00+05:30,-3.04,0.21,38.45,-15.246614864814756,0.0,0.0,0.0
1990-11-16 04:30:00+05:30,-3.75,0.34,40.0,-15.40897779793289,0.0,0.0,0.0
1990-11-16 05:30:00+05:30,-4.34,0.34,41.6,-15.46946523278616,0.0,0.0,0.0
1990-11-16 06:30:00+05:30,-4.8,0.34,45.2,-14.882792457821186,0.0,0.0,0.0
1990-11-16 07:30:00+05:30,-5.07,0.28,47.05,-14.642660183132444,126.8,375.38,87.45
1990-11-16 08:30:00+05:30,-3.5,0.28,43.6,-14.13273608567371,300.05,511.88,154.6
1990-11-16 09:30:00+05:30,-2.33,0.97,40.4,-14.002437967385514,448.5,640.16,172.05
1990-11-16 10:30:00+05:30,-1.58,1.38,37.25,-14.319838540113409,506.7,525.33,224.15
1990-11-16 11:30:00+05:30,-0.55,1.59,30.25,-15.93186281676359,591.15,685.62,183.25
1990-11-16 12:30:00+05:30,0.88,2.34,20.7,-19.20776753472136,539.1,546.21,211.8
1990-11-16 13:30:00+05:30,1.39,2.55,18.25,-20.24863787988228,465.7,444.77,220.9
1990-11-16 14:30:00+05:30,1.61,2.41,17.45,-20.585273313382505,303.7,306.32,165.3
1990-11-16 15:30:00+05:30,1.54,2.41,15.9,-21.712772001966634,159.95,252.61,81.6
